ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalThm,AverageTherms
95829,7,2014,Gas- Residential,Y,"7,676","113,384",15
95830,7,2014,Gas- Commercial,Y,0,0,
95830,7,2014,Gas- Residential,Y,0,0,
95831,7,2014,Gas- Commercial,N,154,"32,066",208
95831,7,2014,Gas- Residential,N,"13,752","190,427",14
95832,7,2014,Gas- Commercial,Y,0,0,
95832,7,2014,Gas- Residential,N,"2,838","46,292",16
95833,7,2014,Gas- Commercial,Y,0,0,
95833,7,2014,Gas- Residential,N,"9,834","153,112",16
95834,7,2014,Gas- Commercial,N,662,"77,047",116
95834,7,2014,Gas- Residential,N,"8,314","116,546",14
95835,7,2014,Gas- Commercial,Y,70,"23,768",340
95835,7,2014,Gas- Residential,Y,"13,050","182,318",14
95836,7,2014,Gas- Commercial,Y,0,0,
95837,7,2014,Gas- Commercial,Y,0,0,
95837,7,2014,Gas- Residential,Y,0,0,
95838,7,2014,Gas- Commercial,Y,990,"158,121",160
95838,7,2014,Gas- Residential,N,"9,808","152,280",16
95841,7,2014,Gas- Commercial,Y,0,0,
95841,7,2014,Gas- Residential,N,"6,783","91,436",13
95842,7,2014,Gas- Commercial,N,115,"23,892",208
95842,7,2014,Gas- Residential,N,"8,594","129,013",15
95843,7,2014,Gas- Commercial,Y,0,0,
95843,7,2014,Gas- Residential,N,"14,160","220,964",16
95864,7,2014,Gas- Commercial,N,136,"17,504",129
95864,7,2014,Gas- Residential,N,"9,201","152,537",17
95901,7,2014,Gas- Commercial,Y,423,"33,213",79
95901,7,2014,Gas- Residential,N,"8,985","126,867",14
95903,7,2014,Gas- Commercial,Y,0,0,
95912,7,2014,Gas- Commercial,Y,0,0,
95912,7,2014,Gas- Residential,N,943,"13,525",14
95917,7,2014,Gas- Commercial,Y,0,0,
95917,7,2014,Gas- Residential,N,761,"11,018",14
95920,7,2014,Gas- Commercial,Y,0,0,
95920,7,2014,Gas- Residential,Y,0,0,
95926,7,2014,Gas- Commercial,Y,"1,414","71,317",50
95926,7,2014,Gas- Residential,N,"14,163","176,576",12
95928,7,2014,Gas- Commercial,Y,"1,666","144,740",87
95928,7,2014,Gas- Residential,N,"12,575","151,766",12
95932,7,2014,Gas- Commercial,Y,556,"47,088",85
95932,7,2014,Gas- Residential,N,"2,339","30,999",13
95937,7,2014,Gas- Commercial,Y,0,0,
95937,7,2014,Gas- Residential,Y,231,"2,848",12
95938,7,2014,Gas- Commercial,Y,0,0,
95938,7,2014,Gas- Residential,N,"1,087","15,518",14
95943,7,2014,Gas- Commercial,Y,0,0,
95943,7,2014,Gas- Residential,Y,0,0,
95945,7,2014,Gas- Commercial,Y,"1,141","88,972",78
95945,7,2014,Gas- Residential,N,"6,233","71,553",11
95946,7,2014,Gas- Commercial,Y,0,0,
95946,7,2014,Gas- Residential,Y,280,"5,163",18
95948,7,2014,Gas- Commercial,Y,0,0,
95948,7,2014,Gas- Residential,N,"3,366","48,865",15
95949,7,2014,Gas- Commercial,Y,0,0,
95949,7,2014,Gas- Residential,N,364,"4,456",12
95951,7,2014,Gas- Commercial,Y,0,0,
95951,7,2014,Gas- Residential,Y,718,"10,965",15
95953,7,2014,Gas- Commercial,Y,0,0,
95953,7,2014,Gas- Residential,N,"2,856","39,688",14
95955,7,2014,Gas- Commercial,Y,0,0,
95955,7,2014,Gas- Residential,N,315,"3,863",12
95957,7,2014,Gas- Commercial,Y,0,0,
95957,7,2014,Gas- Residential,N,150,"2,051",14
95959,7,2014,Gas- Commercial,Y,0,0,
95959,7,2014,Gas- Residential,Y,"2,860","45,103",16
95960,7,2014,Gas- Residential,Y,0,0,
95961,7,2014,Gas- Commercial,Y,0,0,
95961,7,2014,Gas- Residential,N,"7,321","103,449",14
95963,7,2014,Gas- Commercial,Y,0,0,
95963,7,2014,Gas- Residential,N,"3,068","33,199",11
95965,7,2014,Gas- Commercial,Y,598,"64,466",108
95965,7,2014,Gas- Residential,N,"4,610","62,902",14
95966,7,2014,Gas- Commercial,Y,0,0,
95966,7,2014,Gas- Residential,N,"5,554","76,984",14
95968,7,2014,Gas- Commercial,Y,0,0,
95968,7,2014,Gas- Residential,N,407,"5,953",15
95969,7,2014,Gas- Commercial,Y,737,"43,758",59
95969,7,2014,Gas- Residential,N,"10,648","142,110",13
95970,7,2014,Gas- Commercial,Y,0,0,
95970,7,2014,Gas- Residential,Y,152,"1,683",11
95973,7,2014,Gas- Commercial,Y,0,0,
95973,7,2014,Gas- Residential,N,"10,239","125,402",12
95974,7,2014,Gas- Residential,N,106,"1,516",14
95975,7,2014,Gas- Commercial,Y,0,0,
95975,7,2014,Gas- Residential,Y,0,0,
95982,7,2014,Gas- Commercial,Y,0,0,
95982,7,2014,Gas- Residential,N,"1,053","13,369",13
95987,7,2014,Gas- Commercial,Y,0,0,
95987,7,2014,Gas- Residential,N,"1,397","19,544",14
95988,7,2014,Gas- Commercial,Y,0,0,
95988,7,2014,Gas- Residential,N,"2,715","32,221",12
95991,7,2014,Gas- Commercial,Y,"1,031","80,760",78
95991,7,2014,Gas- Residential,N,"13,119","178,337",14
95993,7,2014,Gas- Commercial,Y,503,"45,730",91
95993,7,2014,Gas- Residential,N,"11,110","155,405",14
96001,7,2014,Gas- Commercial,Y,0,0,
96001,7,2014,Gas- Residential,Y,"8,454","105,533",12
96002,7,2014,Gas- Commercial,Y,"1,541","120,639",78
96002,7,2014,Gas- Residential,N,"9,240","108,911",12
96003,7,2014,Gas- Commercial,N,478,"45,449",95
96003,7,2014,Gas- Residential,N,"10,931","135,419",12
96007,7,2014,Gas- Commercial,Y,361,"21,879",61
96007,7,2014,Gas- Residential,Y,"4,584","56,800",12
96013,7,2014,Gas- Commercial,Y,0,0,
96013,7,2014,Gas- Residential,N,"1,556","24,073",15
96019,7,2014,Gas- Commercial,N,93,"4,579",49
96019,7,2014,Gas- Residential,N,"2,855","32,910",12
96021,7,2014,Gas- Commercial,Y,0,0,
96021,7,2014,Gas- Residential,N,"2,719","32,573",12
96022,7,2014,Gas- Commercial,Y,0,0,
96022,7,2014,Gas- Residential,N,"1,293","15,298",12
96028,7,2014,Gas- Commercial,Y,0,0,
96028,7,2014,Gas- Residential,N,331,"4,032",12
96035,7,2014,Gas- Commercial,Y,0,0,
96035,7,2014,Gas- Residential,N,426,"5,139",12
96056,7,2014,Gas- Commercial,Y,0,0,
96056,7,2014,Gas- Residential,N,102,"1,695",17
96076,7,2014,Gas- Commercial,Y,0,0,
96076,7,2014,Gas- Residential,Y,0,0,
96080,7,2014,Gas- Commercial,Y,604,"49,252",82
96080,7,2014,Gas- Residential,N,"6,731","77,990",12
96087,7,2014,Gas- Residential,Y,0,0,
96088,7,2014,Gas- Commercial,Y,0,0,
96088,7,2014,Gas- Residential,Y,0,0,
96090,7,2014,Gas- Residential,N,149,"1,303",9
92304,8,2014,Gas- Commercial,Y,0,0,
92304,8,2014,Gas- Residential,Y,0,0,
92365,8,2014,Gas- Commercial,Y,0,0,
92365,8,2014,Gas- Residential,Y,0,0,
93203,8,2014,Gas- Commercial,Y,0,0,
93203,8,2014,Gas- Residential,Y,0,0,
93204,8,2014,Gas- Commercial,Y,0,0,
93204,8,2014,Gas- Residential,N,"2,193","32,542",15
93210,8,2014,Gas- Commercial,Y,0,0,
93210,8,2014,Gas- Residential,Y,0,0,
93224,8,2014,Gas- Commercial,Y,0,0,
93224,8,2014,Gas- Residential,Y,0,0,
93234,8,2014,Gas- Commercial,Y,0,0,
93234,8,2014,Gas- Residential,Y,"1,344","21,488",16
93239,8,2014,Gas- Commercial,Y,0,0,
93239,8,2014,Gas- Residential,N,328,"4,859",15
93252,8,2014,Gas- Commercial,Y,0,0,
93252,8,2014,Gas- Residential,N,390,"5,542",14
93263,8,2014,Gas- Commercial,Y,0,0,
93263,8,2014,Gas- Residential,Y,0,0,
93268,8,2014,Gas- Commercial,Y,0,0,
93268,8,2014,Gas- Residential,Y,"4,747","71,586",15
93301,8,2014,Gas- Commercial,N,"1,178","84,110",71
93301,8,2014,Gas- Residential,N,"4,732","65,464",14
93304,8,2014,Gas- Commercial,N,619,"71,218",115
93304,8,2014,Gas- Residential,N,"14,772","280,073",19
93305,8,2014,Gas- Commercial,N,503,"45,003",89
93305,8,2014,Gas- Residential,N,"10,398","168,876",16
93306,8,2014,Gas- Commercial,Y,0,0,
93306,8,2014,Gas- Residential,N,"20,028","280,861",14
93307,8,2014,Gas- Commercial,Y,640,"62,100",97
93307,8,2014,Gas- Residential,Y,"19,512","348,459",18
93308,8,2014,Gas- Commercial,Y,863,"138,918",161
93308,8,2014,Gas- Residential,N,"5,821","94,255",16
93309,8,2014,Gas- Commercial,N,398,"47,562",120
93309,8,2014,Gas- Residential,Y,"12,281","167,697",14
93311,8,2014,Gas- Commercial,Y,0,0,
93311,8,2014,Gas- Residential,N,"8,393","118,942",14
93312,8,2014,Gas- Residential,Y,0,0,
93313,8,2014,Gas- Commercial,Y,526,"56,002",106
93313,8,2014,Gas- Residential,N,"12,883","203,657",16
93314,8,2014,Gas- Commercial,Y,0,0,
93314,8,2014,Gas- Residential,Y,984,"13,867",14
93432,8,2014,Gas- Commercial,Y,0,0,
93446,8,2014,Gas- Commercial,Y,0,0,
93446,8,2014,Gas- Residential,Y,0,0,
93450,8,2014,Gas- Commercial,Y,0,0,
93450,8,2014,Gas- Residential,N,113,"2,198",19
93451,8,2014,Gas- Residential,Y,0,0,
93461,8,2014,Gas- Commercial,Y,0,0,
93461,8,2014,Gas- Residential,Y,318,"5,028",16
93465,8,2014,Gas- Residential,Y,0,0,
93516,8,2014,Gas- Commercial,Y,0,0,
93516,8,2014,Gas- Residential,Y,751,"11,329",15
93523,8,2014,Gas- Commercial,Y,0,0,
93523,8,2014,Gas- Residential,N,369,"4,410",12
93526,8,2014,Gas- Residential,Y,0,0,
93555,8,2014,Gas- Commercial,Y,629,"54,180",86
93555,8,2014,Gas- Residential,N,"12,051","135,868",11
93561,8,2014,Gas- Commercial,Y,0,0,
93561,8,2014,Gas- Residential,N,"1,347","19,297",14
93562,8,2014,Gas- Commercial,Y,0,0,
93562,8,2014,Gas- Residential,N,723,"7,166",10
93606,8,2014,Gas- Residential,N,217,"3,840",18
93608,8,2014,Gas- Commercial,Y,0,0,
93608,8,2014,Gas- Residential,Y,100,"1,532",15
93610,8,2014,Gas- Commercial,Y,0,0,
93610,8,2014,Gas- Residential,N,"4,047","56,159",14
93611,8,2014,Gas- Commercial,Y,0,0,
93611,8,2014,Gas- Residential,N,"15,396","186,843",12
93612,8,2014,Gas- Commercial,N,905,"100,391",111
93612,8,2014,Gas- Residential,N,"12,805","159,812",12
93616,8,2014,Gas- Commercial,Y,0,0,
93616,8,2014,Gas- Residential,Y,0,0,
93619,8,2014,Gas- Commercial,Y,0,0,
93619,8,2014,Gas- Residential,N,"7,127","88,009",12
93620,8,2014,Gas- Commercial,Y,0,0,
93620,8,2014,Gas- Residential,N,"2,024","26,862",13
93622,8,2014,Gas- Commercial,Y,323,"31,842",99
93622,8,2014,Gas- Residential,N,"2,060","34,337",17
93625,8,2014,Gas- Commercial,Y,0,0,
93625,8,2014,Gas- Residential,Y,"1,674","24,538",15
93627,8,2014,Gas- Commercial,Y,0,0,
93627,8,2014,Gas- Residential,Y,0,0,
93630,8,2014,Gas- Commercial,Y,0,0,
93630,8,2014,Gas- Residential,N,"4,154","57,171",14
93631,8,2014,Gas- Commercial,Y,0,0,
93635,8,2014,Gas- Commercial,N,434,"48,277",111
93635,8,2014,Gas- Residential,N,"10,832","169,529",16
93636,8,2014,Gas- Commercial,Y,0,0,
93636,8,2014,Gas- Residential,Y,0,0,
93637,8,2014,Gas- Commercial,N,587,"143,485",244
93637,8,2014,Gas- Residential,N,"9,870","131,703",13
93638,8,2014,Gas- Commercial,Y,488,"61,091",125
93638,8,2014,Gas- Residential,N,"7,694","117,828",15
93640,8,2014,Gas- Commercial,Y,0,0,
93640,8,2014,Gas- Residential,N,"2,305","50,009",22
93650,8,2014,Gas- Commercial,Y,0,0,
93650,8,2014,Gas- Residential,N,"1,051","17,496",17
93657,8,2014,Gas- Commercial,Y,0,0,
93657,8,2014,Gas- Residential,N,"7,073","105,334",15
93660,8,2014,Gas- Commercial,Y,0,0,
93660,8,2014,Gas- Residential,N,876,"15,988",18
93662,8,2014,Gas- Commercial,Y,455,"64,201",141
93662,8,2014,Gas- Residential,N,"5,868","93,891",16
93665,8,2014,Gas- Residential,N,186,"3,231",17
93667,8,2014,Gas- Residential,Y,0,0,
93668,8,2014,Gas- Commercial,Y,0,0,
93668,8,2014,Gas- Residential,N,192,"2,532",13
93701,8,2014,Gas- Commercial,Y,0,0,
93701,8,2014,Gas- Residential,N,"3,238","54,981",17
93702,8,2014,Gas- Commercial,N,416,"34,783",84
93702,8,2014,Gas- Residential,N,"11,230","182,940",16
93703,8,2014,Gas- Commercial,Y,"1,725","217,536",126
93703,8,2014,Gas- Residential,N,"9,426","138,881",15
93704,8,2014,Gas- Commercial,N,377,"29,404",78
93704,8,2014,Gas- Residential,N,"11,094","144,498",13
93705,8,2014,Gas- Commercial,N,224,"19,856",89
93705,8,2014,Gas- Residential,N,"11,665","165,099",14
93706,8,2014,Gas- Commercial,Y,"1,030","155,828",151
93706,8,2014,Gas- Residential,N,"8,047","137,565",17
93710,8,2014,Gas- Commercial,Y,851,"94,723",111
93710,8,2014,Gas- Residential,N,"10,580","133,781",13
93711,8,2014,Gas- Commercial,Y,"1,267","97,744",77
93711,8,2014,Gas- Residential,N,"15,291","218,895",14
93720,8,2014,Gas- Commercial,Y,956,"132,988",139
93720,8,2014,Gas- Residential,N,"17,219","216,116",13
93721,8,2014,Gas- Commercial,Y,0,0,
93721,8,2014,Gas- Residential,N,"1,229","15,712",13
93722,8,2014,Gas- Commercial,N,806,"77,209",96
93722,8,2014,Gas- Residential,N,"24,843","328,895",13
93723,8,2014,Gas- Commercial,Y,0,0,
93723,8,2014,Gas- Residential,N,"2,036","27,186",13
93725,8,2014,Gas- Commercial,Y,0,0,
93725,8,2014,Gas- Residential,N,"5,101","77,054",15
93726,8,2014,Gas- Commercial,N,627,"69,433",111
93726,8,2014,Gas- Residential,N,"13,746","192,798",14
93727,8,2014,Gas- Commercial,Y,"2,029","267,333",132
93727,8,2014,Gas- Residential,N,"20,743","276,632",13
93728,8,2014,Gas- Commercial,Y,0,0,
93728,8,2014,Gas- Residential,N,"5,113","76,720",15
93730,8,2014,Gas- Commercial,Y,0,0,
93730,8,2014,Gas- Residential,Y,"3,719","48,094",13
93737,8,2014,Gas- Residential,N,548,"5,251",10
93740,8,2014,Gas- Commercial,Y,0,0,
93741,8,2014,Gas- Commercial,Y,0,0,
93901,8,2014,Gas- Commercial,Y,"1,144","127,558",112
93901,8,2014,Gas- Residential,N,"8,952","177,437",20
93905,8,2014,Gas- Commercial,N,347,"72,317",208
93905,8,2014,Gas- Residential,N,"11,887","324,238",27
93906,8,2014,Gas- Commercial,N,370,"74,386",201
93906,8,2014,Gas- Residential,N,"15,444","349,179",23
93907,8,2014,Gas- Commercial,Y,0,0,
93907,8,2014,Gas- Residential,N,"4,936","99,781",20
93908,8,2014,Gas- Commercial,Y,0,0,
93908,8,2014,Gas- Residential,N,"2,999","70,619",24
93920,8,2014,Gas- Residential,Y,0,0,
93921,8,2014,Gas- Commercial,N,160,"43,601",273
93921,8,2014,Gas- Residential,N,"1,653","41,266",25
93923,8,2014,Gas- Commercial,Y,411,"73,219",178
93923,8,2014,Gas- Residential,N,"5,320","157,800",30
93924,8,2014,Gas- Commercial,Y,0,0,
93924,8,2014,Gas- Residential,N,"1,404","36,583",26
93925,8,2014,Gas- Commercial,Y,0,0,
93925,8,2014,Gas- Residential,N,244,"6,179",25
93926,8,2014,Gas- Commercial,Y,91,"9,750",107
93926,8,2014,Gas- Residential,N,"2,009","45,990",23
93927,8,2014,Gas- Commercial,Y,0,0,
93927,8,2014,Gas- Residential,Y,"3,744","87,340",23
93930,8,2014,Gas- Commercial,Y,744,"96,466",130
93930,8,2014,Gas- Residential,Y,"3,351","76,498",23
93933,8,2014,Gas- Commercial,N,270,"35,039",130
93933,8,2014,Gas- Residential,N,"7,179","138,579",19
93940,8,2014,Gas- Commercial,Y,"1,314","374,706",285
93940,8,2014,Gas- Residential,Y,"11,201","233,352",21
93943,8,2014,Gas- Residential,Y,0,0,
93944,8,2014,Gas- Commercial,Y,0,0,
93950,8,2014,Gas- Commercial,Y,0,0,
93950,8,2014,Gas- Residential,N,"6,842","149,731",22
93953,8,2014,Gas- Commercial,Y,0,0,
93953,8,2014,Gas- Residential,N,"2,630","98,726",38
93955,8,2014,Gas- Commercial,N,460,"64,882",141
93955,8,2014,Gas- Residential,N,"8,304","183,767",22
93960,8,2014,Gas- Commercial,Y,0,0,
93960,8,2014,Gas- Residential,N,"3,886","90,641",23
93962,8,2014,Gas- Residential,N,262,"5,485",21
94002,8,2014,Gas- Commercial,N,433,"63,264",146
94002,8,2014,Gas- Residential,N,"9,341","180,821",19
94005,8,2014,Gas- Commercial,N,134,"34,656",259
94005,8,2014,Gas- Residential,N,"1,651","31,145",19
94010,8,2014,Gas- Commercial,N,813,"241,743",297
94010,8,2014,Gas- Residential,N,"14,390","421,363",29
94014,8,2014,Gas- Commercial,N,381,"81,104",213
94014,8,2014,Gas- Residential,N,"11,269","270,790",24
94015,8,2014,Gas- Commercial,N,257,"153,814",598
94015,8,2014,Gas- Residential,N,"14,870","376,391",25
94018,8,2014,Gas- Residential,N,"1,621","31,618",20
94019,8,2014,Gas- Commercial,N,217,"41,507",191
94019,8,2014,Gas- Residential,N,"3,919","84,512",22
94020,8,2014,Gas- Residential,Y,0,0,
94022,8,2014,Gas- Commercial,Y,0,0,
94022,8,2014,Gas- Residential,N,"6,546","169,507",26
94024,8,2014,Gas- Commercial,Y,0,0,
94024,8,2014,Gas- Residential,N,"7,444","168,599",23
94025,8,2014,Gas- Commercial,Y,733,"241,125",329
94025,8,2014,Gas- Residential,N,"14,678","302,032",21
94027,8,2014,Gas- Commercial,Y,0,0,
94027,8,2014,Gas- Residential,N,"2,357","144,593",61
94028,8,2014,Gas- Commercial,Y,0,0,
94028,8,2014,Gas- Residential,N,"2,222","74,485",34
94030,8,2014,Gas- Commercial,Y,0,0,
94030,8,2014,Gas- Residential,N,"7,132","140,672",20
94037,8,2014,Gas- Residential,N,765,"16,870",22
94038,8,2014,Gas- Commercial,Y,0,0,
94038,8,2014,Gas- Residential,N,593,"17,419",29
94040,8,2014,Gas- Commercial,Y,0,0,
94040,8,2014,Gas- Residential,N,"9,834","193,972",20
94041,8,2014,Gas- Commercial,Y,0,0,
94041,8,2014,Gas- Residential,N,"5,200","90,689",17
94043,8,2014,Gas- Commercial,Y,"1,610","478,027",297
94043,8,2014,Gas- Residential,N,"8,376","174,661",21
94044,8,2014,Gas- Commercial,Y,292,"54,723",187
94044,8,2014,Gas- Residential,N,"12,597","287,641",23
94061,8,2014,Gas- Commercial,N,232,"38,095",164
94061,8,2014,Gas- Residential,N,"12,258","211,436",17
94062,8,2014,Gas- Commercial,Y,220,"39,645",180
94062,8,2014,Gas- Residential,N,"8,559","230,306",27
94063,8,2014,Gas- Commercial,N,"1,062","228,176",215
94063,8,2014,Gas- Residential,N,"6,728","148,379",22
94065,8,2014,Gas- Commercial,Y,0,0,
94065,8,2014,Gas- Residential,N,"4,177","66,361",16
94066,8,2014,Gas- Commercial,Y,675,"238,717",354
94066,8,2014,Gas- Residential,N,"11,241","257,740",23
94070,8,2014,Gas- Commercial,N,"1,020","139,444",137
94070,8,2014,Gas- Residential,N,"11,112","204,963",18
94080,8,2014,Gas- Commercial,N,"1,052","644,697",613
94080,8,2014,Gas- Residential,N,"17,158","401,519",23
94085,8,2014,Gas- Commercial,Y,747,"244,870",328
94085,8,2014,Gas- Residential,N,"5,403","123,399",23
94086,8,2014,Gas- Commercial,Y,0,0,
94086,8,2014,Gas- Residential,N,"12,021","255,185",21
94087,8,2014,Gas- Commercial,Y,0,0,
94087,8,2014,Gas- Residential,N,"16,973","287,460",17
94089,8,2014,Gas- Commercial,Y,0,0,
94089,8,2014,Gas- Residential,N,"3,274","77,396",24
94102,8,2014,Gas- Commercial,N,436,"222,966",511
94102,8,2014,Gas- Residential,N,"5,467","205,688",38
94103,8,2014,Gas- Commercial,N,"1,049","235,326",224
94103,8,2014,Gas- Residential,N,"5,737","167,129",29
94104,8,2014,Gas- Commercial,N,55,"28,857",525
94104,8,2014,Gas- Residential,Y,0,0,
94105,8,2014,Gas- Commercial,N,148,"106,956",723
94105,8,2014,Gas- Residential,N,193,"25,551",132
94107,8,2014,Gas- Commercial,Y,761,"242,274",318
94107,8,2014,Gas- Residential,Y,"5,315","145,857",27
94108,8,2014,Gas- Commercial,N,393,"122,106",311
94108,8,2014,Gas- Residential,Y,"3,516","122,558",35
94109,8,2014,Gas- Commercial,Y,"1,058","349,779",331
94109,8,2014,Gas- Residential,N,"19,629","666,952",34
94110,8,2014,Gas- Commercial,N,952,"187,616",197
94110,8,2014,Gas- Residential,N,"21,825","453,423",21
94111,8,2014,Gas- Commercial,N,231,"133,083",576
94111,8,2014,Gas- Residential,Y,0,0,
94112,8,2014,Gas- Commercial,N,418,"85,954",206
94112,8,2014,Gas- Residential,N,"17,974","473,821",26
94114,8,2014,Gas- Commercial,Y,486,"83,549",172
94114,8,2014,Gas- Residential,N,"14,108","291,912",21
94115,8,2014,Gas- Commercial,Y,0,0,
94115,8,2014,Gas- Residential,N,"10,622","367,084",35
94116,8,2014,Gas- Commercial,N,250,"50,750",203
94116,8,2014,Gas- Residential,N,"11,926","295,291",25
94117,8,2014,Gas- Commercial,Y,0,0,
94117,8,2014,Gas- Residential,N,"15,673","365,161",23
94118,8,2014,Gas- Commercial,Y,930,"219,101",236
94118,8,2014,Gas- Residential,N,"14,480","384,837",27
94121,8,2014,Gas- Commercial,N,283,"67,657",239
94121,8,2014,Gas- Residential,N,"14,534","362,257",25
94122,8,2014,Gas- Commercial,N,463,"96,549",209
94122,8,2014,Gas- Residential,N,"17,897","414,906",23
94123,8,2014,Gas- Commercial,N,443,"88,762",200
94123,8,2014,Gas- Residential,N,"11,921","326,881",27
94124,8,2014,Gas- Commercial,N,629,"86,488",138
94124,8,2014,Gas- Residential,N,"7,669","212,361",28
94127,8,2014,Gas- Commercial,N,222,"32,194",145
94127,8,2014,Gas- Residential,N,"6,248","178,987",29
94128,8,2014,Gas- Commercial,Y,0,0,
94129,8,2014,Gas- Commercial,Y,0,0,
94129,8,2014,Gas- Residential,N,646,"34,881",54
94131,8,2014,Gas- Commercial,Y,0,0,
94131,8,2014,Gas- Residential,N,"9,743","230,396",24
94132,8,2014,Gas- Commercial,N,144,"44,854",311
94132,8,2014,Gas- Residential,N,"5,594","215,721",39
94133,8,2014,Gas- Commercial,N,561,"224,244",400
94133,8,2014,Gas- Residential,N,"7,511","217,443",29
94134,8,2014,Gas- Commercial,N,150,"36,492",243
94134,8,2014,Gas- Residential,N,"8,327","218,479",26
94158,8,2014,Gas- Commercial,Y,0,0,
94158,8,2014,Gas- Residential,Y,0,0,
94303,8,2014,Gas- Commercial,N,135,"25,273",187
94303,8,2014,Gas- Residential,N,"5,668","160,291",28
94304,8,2014,Gas- Commercial,Y,0,0,
94305,8,2014,Gas- Commercial,Y,0,0,
94305,8,2014,Gas- Residential,Y,860,"40,211",47
94306,8,2014,Gas- Commercial,Y,0,0,
94306,8,2014,Gas- Residential,Y,0,0,
94401,8,2014,Gas- Commercial,N,643,"123,864",193
94401,8,2014,Gas- Residential,N,"8,796","205,511",23
94402,8,2014,Gas- Commercial,Y,0,0,
94402,8,2014,Gas- Residential,N,"8,586","184,421",21
94403,8,2014,Gas- Commercial,Y,"1,047","478,359",457
94403,8,2014,Gas- Residential,N,"12,814","269,765",21
94404,8,2014,Gas- Commercial,Y,0,0,
94404,8,2014,Gas- Residential,N,"9,639","201,874",21
94501,8,2014,Gas- Commercial,N,651,"120,474",185
94501,8,2014,Gas- Residential,N,"19,261","382,871",20
94502,8,2014,Gas- Commercial,Y,0,0,
94502,8,2014,Gas- Residential,N,"5,018","70,737",14
94503,8,2014,Gas- Commercial,Y,0,0,
94503,8,2014,Gas- Residential,N,"5,169","94,095",18
94505,8,2014,Gas- Commercial,Y,0,0,
94505,8,2014,Gas- Residential,N,"4,407","65,889",15
94506,8,2014,Gas- Commercial,Y,173,"51,537",298
94506,8,2014,Gas- Residential,N,"8,019","179,499",22
94507,8,2014,Gas- Commercial,N,106,"12,283",116
94507,8,2014,Gas- Residential,N,"5,271","158,520",30
94508,8,2014,Gas- Commercial,Y,0,0,
94508,8,2014,Gas- Residential,N,749,"15,603",21
94509,8,2014,Gas- Commercial,Y,884,"91,556",104
94509,8,2014,Gas- Residential,N,"20,704","287,516",14
94510,8,2014,Gas- Commercial,N,519,"39,058",75
94510,8,2014,Gas- Residential,N,"10,142","152,807",15
94512,8,2014,Gas- Residential,Y,0,0,
94513,8,2014,Gas- Commercial,N,697,"61,871",89
94513,8,2014,Gas- Residential,N,"17,915","254,002",14
94514,8,2014,Gas- Commercial,Y,0,0,
94514,8,2014,Gas- Residential,N,"1,188","16,301",14
94515,8,2014,Gas- Commercial,N,155,"20,107",130
94515,8,2014,Gas- Residential,N,"1,636","26,090",16
94517,8,2014,Gas- Commercial,Y,0,0,
94517,8,2014,Gas- Residential,N,"4,020","60,253",15
94518,8,2014,Gas- Commercial,Y,439,"32,026",73
94518,8,2014,Gas- Residential,N,"9,224","130,465",14
94519,8,2014,Gas- Commercial,Y,0,0,
